date,state,cases_import,cases_new,cases_recovered
6/29/20,Johor,0,0,1
6/29/20,Kedah,0,0,0
6/29/20,Kelantan,0,0,0
6/29/20,Melaka,0,0,3
6/29/20,Negeri Sembilan,0,0,8
6/29/20,Pahang,0,0,0
6/29/20,Perak,0,0,1
6/29/20,Perlis,0,0,0
6/29/20,Pulau Pinang,0,0,0
6/29/20,Sabah,0,1,0
6/29/20,Sarawak,0,0,0
6/29/20,Selangor,1,2,1
6/29/20,Terengganu,0,0,0
6/29/20,W.P. Kuala Lumpur,0,0,2
6/29/20,W.P. Labuan,0,0,0
6/29/20,W.P. Putrajaya,0,0,0
6/30/20,Johor,0,0,0
6/30/20,Kedah,0,0,0
6/30/20,Kelantan,0,0,0
6/30/20,Melaka,0,0,1
6/30/20,Negeri Sembilan,0,0,6
6/30/20,Pahang,0,0,0
6/30/20,Perak,0,0,0
6/30/20,Perlis,0,0,0
6/30/20,Pulau Pinang,0,0,0
6/30/20,Sabah,0,1,2
6/30/20,Sarawak,0,0,1
6/30/20,Selangor,1,1,4
6/30/20,Terengganu,0,0,0
6/30/20,W.P. Kuala Lumpur,0,0,6
6/30/20,W.P. Labuan,0,0,0
6/30/20,W.P. Putrajaya,0,0,0
7/1/20,Johor,0,0,0
7/1/20,Kedah,0,0,1
7/1/20,Kelantan,0,0,1
7/1/20,Melaka,0,0,1
7/1/20,Negeri Sembilan,0,0,0
7/1/20,Pahang,0,0,0
7/1/20,Perak,0,0,0
7/1/20,Perlis,0,0,0
7/1/20,Pulau Pinang,0,0,0
7/1/20,Sabah,0,0,2
7/1/20,Sarawak,0,0,6
7/1/20,Selangor,1,1,10
7/1/20,Terengganu,0,0,0
7/1/20,W.P. Kuala Lumpur,0,0,0
7/1/20,W.P. Labuan,0,0,0
7/1/20,W.P. Putrajaya,0,0,0
7/2/20,Johor,1,1,5
7/2/20,Kedah,0,0,0
7/2/20,Kelantan,0,0,0
7/2/20,Melaka,0,0,0
7/2/20,Negeri Sembilan,0,0,13
7/2/20,Pahang,0,0,0
7/2/20,Perak,0,0,0
7/2/20,Perlis,0,0,0
7/2/20,Pulau Pinang,0,0,0
7/2/20,Sabah,0,1,0
7/2/20,Sarawak,0,0,0
7/2/20,Selangor,0,0,25
7/2/20,Terengganu,0,0,0
7/2/20,W.P. Kuala Lumpur,0,1,19
7/2/20,W.P. Labuan,0,0,0
7/2/20,W.P. Putrajaya,0,0,0
7/3/20,Johor,0,0,0
7/3/20,Kedah,0,0,1
7/3/20,Kelantan,0,0,0
7/3/20,Melaka,0,0,3
7/3/20,Negeri Sembilan,0,0,1
7/3/20,Pahang,0,0,0
7/3/20,Perak,0,0,0
7/3/20,Perlis,0,0,0
7/3/20,Pulau Pinang,0,0,0
7/3/20,Sabah,0,2,0
7/3/20,Sarawak,0,0,1
7/3/20,Selangor,3,3,2
7/3/20,Terengganu,0,0,0
7/3/20,W.P. Kuala Lumpur,0,0,1
7/3/20,W.P. Labuan,0,0,0
7/3/20,W.P. Putrajaya,0,0,0
7/4/20,Johor,0,0,0
7/4/20,Kedah,0,0,0
7/4/20,Kelantan,0,0,0
7/4/20,Melaka,0,0,0
7/4/20,Negeri Sembilan,0,1,13
7/4/20,Pahang,0,0,0
7/4/20,Perak,0,0,0
7/4/20,Perlis,0,0,0
7/4/20,Pulau Pinang,0,0,0
7/4/20,Sabah,0,1,0
7/4/20,Sarawak,0,0,0
7/4/20,Selangor,7,7,2
7/4/20,Terengganu,0,0,0
7/4/20,W.P. Kuala Lumpur,0,1,0
7/4/20,W.P. Labuan,0,0,0
7/4/20,W.P. Putrajaya,0,0,0
7/5/20,Johor,0,0,0
7/5/20,Kedah,0,0,1
7/5/20,Kelantan,0,0,0
7/5/20,Melaka,0,0,0
7/5/20,Negeri Sembilan,0,1,2
7/5/20,Pahang,0,0,0
7/5/20,Perak,0,0,0
7/5/20,Perlis,0,0,0
7/5/20,Pulau Pinang,0,0,0
7/5/20,Sabah,1,2,0
7/5/20,Sarawak,0,0,1
7/5/20,Selangor,2,2,0
7/5/20,Terengganu,0,0,0
7/5/20,W.P. Kuala Lumpur,0,0,0
7/5/20,W.P. Labuan,0,0,0
7/5/20,W.P. Putrajaya,0,0,0
7/6/20,Johor,1,1,1
7/6/20,Kedah,0,0,0
7/6/20,Kelantan,0,0,0
7/6/20,Melaka,0,0,1
7/6/20,Negeri Sembilan,0,0,2
7/6/20,Pahang,0,0,0
7/6/20,Perak,0,0,0
7/6/20,Perlis,0,0,0
7/6/20,Pulau Pinang,0,0,0
7/6/20,Sabah,0,0,3
7/6/20,Sarawak,1,1,3
7/6/20,Selangor,1,2,1
7/6/20,Terengganu,0,0,0
7/6/20,W.P. Kuala Lumpur,0,1,0
7/6/20,W.P. Labuan,0,0,0
7/6/20,W.P. Putrajaya,0,0,0
7/7/20,Johor,1,1,0
7/7/20,Kedah,0,0,0
7/7/20,Kelantan,0,0,0
7/7/20,Melaka,0,0,0
7/7/20,Negeri Sembilan,0,0,0
7/7/20,Pahang,0,0,0
7/7/20,Perak,0,0,0
7/7/20,Perlis,0,0,0
7/7/20,Pulau Pinang,0,0,0
7/7/20,Sabah,0,0,2
7/7/20,Sarawak,0,0,2
7/7/20,Selangor,2,3,1
7/7/20,Terengganu,0,0,0
7/7/20,W.P. Kuala Lumpur,1,2,0
7/7/20,W.P. Labuan,0,0,0
7/7/20,W.P. Putrajaya,0,0,0
7/8/20,Johor,0,0,2
7/8/20,Kedah,0,0,0
7/8/20,Kelantan,0,0,0
7/8/20,Melaka,0,0,0
7/8/20,Negeri Sembilan,0,0,0
7/8/20,Pahang,0,0,0
7/8/20,Perak,0,0,0
7/8/20,Perlis,0,0,0
7/8/20,Pulau Pinang,0,0,0
7/8/20,Sabah,0,0,1
7/8/20,Sarawak,1,1,0
7/8/20,Selangor,1,1,1
7/8/20,Terengganu,0,0,0
7/8/20,W.P. Kuala Lumpur,1,1,1
7/8/20,W.P. Labuan,0,0,0
7/8/20,W.P. Putrajaya,0,0,0
7/9/20,Johor,2,2,0
7/9/20,Kedah,0,0,0
7/9/20,Kelantan,0,0,0
7/9/20,Melaka,0,0,0
7/9/20,Negeri Sembilan,0,0,2
7/9/20,Pahang,0,0,0
7/9/20,Perak,0,0,0
7/9/20,Perlis,0,0,0
7/9/20,Pulau Pinang,0,0,0
7/9/20,Sabah,0,0,1
7/9/20,Sarawak,0,0,0
7/9/20,Selangor,4,4,10
7/9/20,Terengganu,0,0,0
7/9/20,W.P. Kuala Lumpur,0,0,0
7/9/20,W.P. Labuan,0,0,0
7/9/20,W.P. Putrajaya,0,0,0
7/10/20,Johor,1,1,0
7/10/20,Kedah,1,1,0
7/10/20,Kelantan,0,0,0
7/10/20,Melaka,0,0,0
7/10/20,Negeri Sembilan,0,0,10
7/10/20,Pahang,0,0,0
7/10/20,Perak,0,0,0
7/10/20,Perlis,0,0,0
7/10/20,Pulau Pinang,0,0,0
7/10/20,Sabah,0,0,0
7/10/20,Sarawak,0,2,1
7/10/20,Selangor,6,6,1
7/10/20,Terengganu,0,0,0
7/10/20,W.P. Kuala Lumpur,0,3,0
7/10/20,W.P. Labuan,0,0,0
7/10/20,W.P. Putrajaya,0,0,0
7/11/20,Johor,2,2,0
7/11/20,Kedah,0,0,0
7/11/20,Kelantan,0,0,0
7/11/20,Melaka,0,0,0
7/11/20,Negeri Sembilan,0,0,0
7/11/20,Pahang,0,0,0
7/11/20,Perak,0,0,0
7/11/20,Perlis,0,0,0
7/11/20,Pulau Pinang,0,0,0
7/11/20,Sabah,0,1,3
7/11/20,Sarawak,1,2,0
7/11/20,Selangor,1,3,1
7/11/20,Terengganu,0,0,0
7/11/20,W.P. Kuala Lumpur,0,0,0
7/11/20,W.P. Labuan,0,0,0
7/11/20,W.P. Putrajaya,0,0,0
7/12/20,Johor,0,0,1
7/12/20,Kedah,0,0,0
7/12/20,Kelantan,0,0,0
7/12/20,Melaka,1,1,0
7/12/20,Negeri Sembilan,0,0,0
7/12/20,Pahang,0,0,0
7/12/20,Perak,0,0,0
7/12/20,Perlis,0,0,0
7/12/20,Pulau Pinang,0,0,0
7/12/20,Sabah,0,1,1
7/12/20,Sarawak,0,2,0
7/12/20,Selangor,1,9,2
7/12/20,Terengganu,0,0,0
7/12/20,W.P. Kuala Lumpur,0,0,0
7/12/20,W.P. Labuan,0,0,0
7/12/20,W.P. Putrajaya,1,1,0
7/13/20,Johor,0,0,1
7/13/20,Kedah,1,1,0
7/13/20,Kelantan,0,0,0
7/13/20,Melaka,0,1,0
7/13/20,Negeri Sembilan,0,0,0
7/13/20,Pahang,0,0,0
7/13/20,Perak,0,0,0
7/13/20,Perlis,0,0,0
7/13/20,Pulau Pinang,0,0,0
7/13/20,Sabah,0,0,0
7/13/20,Sarawak,1,1,0
7/13/20,Selangor,4,4,0
7/13/20,Terengganu,0,0,0
7/13/20,W.P. Kuala Lumpur,0,0,0
7/13/20,W.P. Labuan,0,0,0
7/13/20,W.P. Putrajaya,0,0,0
7/14/20,Johor,2,2,0
7/14/20,Kedah,0,0,0
7/14/20,Kelantan,0,0,0
7/14/20,Melaka,0,0,0
7/14/20,Negeri Sembilan,0,0,0
7/14/20,Pahang,0,0,0
7/14/20,Perak,0,0,0
7/14/20,Perlis,0,0,0
7/14/20,Pulau Pinang,0,0,0
7/14/20,Sabah,0,0,1
7/14/20,Sarawak,0,0,2
7/14/20,Selangor,1,1,1
7/14/20,Terengganu,0,0,0
7/14/20,W.P. Kuala Lumpur,1,1,0
7/14/20,W.P. Labuan,0,0,0
7/14/20,W.P. Putrajaya,0,0,0
7/15/20,Johor,0,0,0
7/15/20,Kedah,0,0,0
7/15/20,Kelantan,0,0,0
7/15/20,Melaka,0,0,0
7/15/20,Negeri Sembilan,0,0,0
7/15/20,Pahang,0,0,0
7/15/20,Perak,0,0,0
7/15/20,Perlis,0,0,0
7/15/20,Pulau Pinang,0,0,0
7/15/20,Sabah,0,0,1
7/15/20,Sarawak,0,3,0
7/15/20,Selangor,0,1,1
7/15/20,Terengganu,0,0,0
7/15/20,W.P. Kuala Lumpur,1,1,0
7/15/20,W.P. Labuan,0,0,0
7/15/20,W.P. Putrajaya,0,0,0
7/16/20,Johor,0,0,0
7/16/20,Kedah,0,0,0
7/16/20,Kelantan,0,0,0
7/16/20,Melaka,0,0,0
7/16/20,Negeri Sembilan,0,0,0
7/16/20,Pahang,0,0,0
7/16/20,Perak,0,0,0
7/16/20,Perlis,0,0,0
7/16/20,Pulau Pinang,0,0,0
7/16/20,Sabah,0,0,1
7/16/20,Sarawak,0,1,0
7/16/20,Selangor,0,0,9
7/16/20,Terengganu,1,1,0
7/16/20,W.P. Kuala Lumpur,0,1,2
7/16/20,W.P. Labuan,0,0,0
7/16/20,W.P. Putrajaya,0,0,0
7/17/20,Johor,0,0,2
7/17/20,Kedah,0,0,0
7/17/20,Kelantan,0,0,0
7/17/20,Melaka,0,0,0
7/17/20,Negeri Sembilan,0,0,1
7/17/20,Pahang,0,0,0
7/17/20,Perak,0,0,0
7/17/20,Perlis,0,0,0
7/17/20,Pulau Pinang,0,0,0
7/17/20,Sabah,1,1,0
7/17/20,Sarawak,6,10,0
7/17/20,Selangor,3,4,0
7/17/20,Terengganu,0,2,0
7/17/20,W.P. Kuala Lumpur,0,1,0
7/17/20,W.P. Labuan,0,0,0
7/17/20,W.P. Putrajaya,0,0,0
7/18/20,Johor,0,0,2
7/18/20,Kedah,0,0,0
7/18/20,Kelantan,1,1,0
7/18/20,Melaka,0,0,0
7/18/20,Negeri Sembilan,0,0,0
7/18/20,Pahang,0,0,0
7/18/20,Perak,0,0,0
7/18/20,Perlis,0,0,0
7/18/20,Pulau Pinang,0,0,0
7/18/20,Sabah,0,0,0
7/18/20,Sarawak,2,7,0
7/18/20,Selangor,1,1,2
7/18/20,Terengganu,0,0,0
7/18/20,W.P. Kuala Lumpur,0,0,1
7/18/20,W.P. Labuan,0,0,0
7/18/20,W.P. Putrajaya,0,0,0
7/19/20,Johor,0,1,0
7/19/20,Kedah,0,0,0
7/19/20,Kelantan,0,0,0
7/19/20,Melaka,0,0,0
7/19/20,Negeri Sembilan,0,0,0
7/19/20,Pahang,0,0,0
7/19/20,Perak,2,2,0
7/19/20,Perlis,0,0,0
7/19/20,Pulau Pinang,0,0,0
7/19/20,Sabah,0,1,0
7/19/20,Sarawak,0,6,0
7/19/20,Selangor,2,4,7
7/19/20,Terengganu,0,0,0
7/19/20,W.P. Kuala Lumpur,0,1,0
7/19/20,W.P. Labuan,0,0,0
7/19/20,W.P. Putrajaya,0,0,0
7/20/20,Johor,0,14,0
7/20/20,Kedah,1,1,0
7/20/20,Kelantan,0,0,0
7/20/20,Melaka,0,0,0
7/20/20,Negeri Sembilan,0,1,0
7/20/20,Pahang,0,0,0
7/20/20,Perak,0,0,0
7/20/20,Perlis,0,0,0
7/20/20,Pulau Pinang,0,0,0
7/20/20,Sabah,0,0,0
7/20/20,Sarawak,1,1,0
7/20/20,Selangor,4,4,2
7/20/20,Terengganu,0,0,0
7/20/20,W.P. Kuala Lumpur,0,0,0
7/20/20,W.P. Labuan,0,0,0
7/20/20,W.P. Putrajaya,0,0,0
7/21/20,Johor,0,0,0
7/21/20,Kedah,0,0,0
7/21/20,Kelantan,0,0,0
7/21/20,Melaka,0,0,0
7/21/20,Negeri Sembilan,0,0,0
7/21/20,Pahang,0,0,0
7/21/20,Perak,0,0,0
7/21/20,Perlis,0,0,0
7/21/20,Pulau Pinang,0,0,0
7/21/20,Sabah,0,1,0
7/21/20,Sarawak,2,11,2
7/21/20,Selangor,1,2,3
7/21/20,Terengganu,0,0,0
7/21/20,W.P. Kuala Lumpur,1,1,2
7/21/20,W.P. Labuan,0,0,0
7/21/20,W.P. Putrajaya,0,0,0
7/22/20,Johor,1,1,1
7/22/20,Kedah,0,0,0
7/22/20,Kelantan,0,0,0
7/22/20,Melaka,0,0,0
7/22/20,Negeri Sembilan,0,0,0
7/22/20,Pahang,0,0,0
7/22/20,Perak,1,1,0
7/22/20,Perlis,0,0,0
7/22/20,Pulau Pinang,0,0,0
7/22/20,Sabah,0,0,1
7/22/20,Sarawak,2,9,0
7/22/20,Selangor,3,3,0
7/22/20,Terengganu,0,0,0
7/22/20,W.P. Kuala Lumpur,1,2,2
7/22/20,W.P. Labuan,0,0,0
7/22/20,W.P. Putrajaya,0,0,0
7/23/20,Johor,1,1,0
7/23/20,Kedah,0,0,0
7/23/20,Kelantan,0,1,0
7/23/20,Melaka,0,0,0
7/23/20,Negeri Sembilan,0,0,0
7/23/20,Pahang,1,1,0
7/23/20,Perak,0,0,0
7/23/20,Perlis,0,0,0
7/23/20,Pulau Pinang,0,0,0
7/23/20,Sabah,0,1,0
7/23/20,Sarawak,0,4,0
7/23/20,Selangor,0,0,8
7/23/20,Terengganu,0,0,0
7/23/20,W.P. Kuala Lumpur,1,1,0
7/23/20,W.P. Labuan,0,0,0
7/23/20,W.P. Putrajaya,0,0,0
7/24/20,Johor,0,2,0
7/24/20,Kedah,0,0,1
7/24/20,Kelantan,0,0,0
7/24/20,Melaka,0,0,0
7/24/20,Negeri Sembilan,0,0,1
7/24/20,Pahang,0,3,0
7/24/20,Perak,1,1,0
7/24/20,Perlis,0,0,0
7/24/20,Pulau Pinang,0,0,0
7/24/20,Sabah,0,0,0
7/24/20,Sarawak,1,9,0
7/24/20,Selangor,2,3,1
7/24/20,Terengganu,0,0,0
7/24/20,W.P. Kuala Lumpur,1,3,0
7/24/20,W.P. Labuan,0,0,0
7/24/20,W.P. Putrajaya,0,0,0
7/25/20,Johor,4,10,0
7/25/20,Kedah,0,0,0
7/25/20,Kelantan,0,0,0
7/25/20,Melaka,0,0,1
7/25/20,Negeri Sembilan,0,0,0
7/25/20,Pahang,0,0,0
7/25/20,Perak,0,0,0
7/25/20,Perlis,0,0,0
7/25/20,Pulau Pinang,0,0,0
7/25/20,Sabah,0,0,1
7/25/20,Sarawak,0,8,5
7/25/20,Selangor,1,3,7
7/25/20,Terengganu,0,0,0
7/25/20,W.P. Kuala Lumpur,0,1,2
7/25/20,W.P. Labuan,1,1,0
7/25/20,W.P. Putrajaya,0,0,1
7/26/20,Johor,0,7,0
7/26/20,Kedah,0,0,0
7/26/20,Kelantan,1,1,0
7/26/20,Melaka,0,0,0
7/26/20,Negeri Sembilan,0,0,0
7/26/20,Pahang,0,1,0
7/26/20,Perak,0,0,0
7/26/20,Perlis,0,0,0
7/26/20,Pulau Pinang,0,0,0
7/26/20,Sabah,0,1,0
7/26/20,Sarawak,0,1,2
7/26/20,Selangor,0,0,2
7/26/20,Terengganu,0,0,0
7/26/20,W.P. Kuala Lumpur,2,2,2
7/26/20,W.P. Labuan,0,0,0
7/26/20,W.P. Putrajaya,0,0,0
7/27/20,Johor,0,0,0
7/27/20,Kedah,0,0,0
7/27/20,Kelantan,0,0,0
7/27/20,Melaka,0,0,0
7/27/20,Negeri Sembilan,0,0,0
7/27/20,Pahang,0,0,0
7/27/20,Perak,0,0,0
7/27/20,Perlis,0,0,0
7/27/20,Pulau Pinang,0,0,0
7/27/20,Sabah,1,4,1
7/27/20,Sarawak,0,0,0
7/27/20,Selangor,1,1,0
7/27/20,Terengganu,0,0,0
7/27/20,W.P. Kuala Lumpur,2,2,0
7/27/20,W.P. Labuan,0,0,0
7/27/20,W.P. Putrajaya,0,0,0
7/28/20,Johor,0,0,0
7/28/20,Kedah,1,6,0
7/28/20,Kelantan,0,0,2
7/28/20,Melaka,0,0,0
7/28/20,Negeri Sembilan,0,0,0
7/28/20,Pahang,0,0,0
7/28/20,Perak,0,0,0
7/28/20,Perlis,0,0,0
7/28/20,Pulau Pinang,0,0,0
7/28/20,Sabah,1,3,1
7/28/20,Sarawak,4,25,2
7/28/20,Selangor,0,0,1
7/28/20,Terengganu,0,0,0
7/28/20,W.P. Kuala Lumpur,4,4,0
7/28/20,W.P. Labuan,1,1,0
7/28/20,W.P. Putrajaya,0,0,0
7/29/20,Johor,0,1,0
7/29/20,Kedah,0,0,0
7/29/20,Kelantan,0,0,0
7/29/20,Melaka,0,0,0
7/29/20,Negeri Sembilan,0,0,0
7/29/20,Pahang,0,0,0
7/29/20,Perak,0,0,0
7/29/20,Perlis,0,1,0
7/29/20,Pulau Pinang,0,0,0
7/29/20,Sabah,0,1,0
7/29/20,Sarawak,0,2,1
7/29/20,Selangor,2,2,3
7/29/20,Terengganu,0,0,1
7/29/20,W.P. Kuala Lumpur,6,6,0
7/29/20,W.P. Labuan,0,0,0
7/29/20,W.P. Putrajaya,0,0,0
7/30/20,Johor,0,1,0
7/30/20,Kedah,1,1,0
7/30/20,Kelantan,0,0,0
7/30/20,Melaka,0,0,0
7/30/20,Negeri Sembilan,0,0,0
7/30/20,Pahang,0,0,0
7/30/20,Perak,0,0,0
7/30/20,Perlis,0,0,0
7/30/20,Pulau Pinang,0,0,0
7/30/20,Sabah,1,4,0
7/30/20,Sarawak,0,0,1
7/30/20,Selangor,1,1,3
7/30/20,Terengganu,0,0,0
7/30/20,W.P. Kuala Lumpur,0,1,1
7/30/20,W.P. Labuan,0,0,0
7/30/20,W.P. Putrajaya,0,0,0
7/31/20,Johor,1,3,2
7/31/20,Kedah,0,2,0
7/31/20,Kelantan,0,0,1
7/31/20,Melaka,0,0,1
7/31/20,Negeri Sembilan,0,1,0
7/31/20,Pahang,0,0,0
7/31/20,Perak,0,0,0
7/31/20,Perlis,0,0,0
7/31/20,Pulau Pinang,0,0,0
7/31/20,Sabah,0,1,0
7/31/20,Sarawak,1,1,14
7/31/20,Selangor,0,1,6
7/31/20,Terengganu,0,0,2
7/31/20,W.P. Kuala Lumpur,3,3,1
7/31/20,W.P. Labuan,0,0,0
7/31/20,W.P. Putrajaya,0,0,0
8/1/20,Johor,0,0,0
8/1/20,Kedah,0,1,0
8/1/20,Kelantan,0,0,0
8/1/20,Melaka,0,0,0
8/1/20,Negeri Sembilan,0,0,0
8/1/20,Pahang,0,0,0
8/1/20,Perak,2,2,0
8/1/20,Perlis,0,0,0
8/1/20,Pulau Pinang,0,0,0
8/1/20,Sabah,0,0,0
8/1/20,Sarawak,0,0,3
8/1/20,Selangor,5,6,0
8/1/20,Terengganu,0,0,0
8/1/20,W.P. Kuala Lumpur,0,0,0
8/1/20,W.P. Labuan,0,0,0
8/1/20,W.P. Putrajaya,0,0,0
8/2/20,Johor,0,0,0
8/2/20,Kedah,0,11,0
8/2/20,Kelantan,0,0,0
8/2/20,Melaka,0,0,0
8/2/20,Negeri Sembilan,0,0,0
8/2/20,Pahang,0,0,0
8/2/20,Perak,0,0,2
8/2/20,Perlis,0,0,0
8/2/20,Pulau Pinang,0,0,0
8/2/20,Sabah,0,2,1
8/2/20,Sarawak,0,0,9
8/2/20,Selangor,1,1,2
8/2/20,Terengganu,0,0,0
8/2/20,W.P. Kuala Lumpur,0,0,3
8/2/20,W.P. Labuan,0,0,0
8/2/20,W.P. Putrajaya,0,0,0
8/3/20,Johor,0,0,0
8/3/20,Kedah,0,1,0
8/3/20,Kelantan,0,0,0
8/3/20,Melaka,0,0,0
8/3/20,Negeri Sembilan,0,0,0
8/3/20,Pahang,0,0,0
8/3/20,Perak,0,0,0
8/3/20,Perlis,0,0,0
8/3/20,Pulau Pinang,0,0,0
8/3/20,Sabah,0,0,1
8/3/20,Sarawak,0,0,3
8/3/20,Selangor,0,0,0
8/3/20,Terengganu,0,0,0
8/3/20,W.P. Kuala Lumpur,0,0,0
8/3/20,W.P. Labuan,0,1,0
8/3/20,W.P. Putrajaya,0,0,0
8/4/20,Johor,0,0,3
8/4/20,Kedah,0,0,0
8/4/20,Kelantan,0,0,0
8/4/20,Melaka,0,0,0
8/4/20,Negeri Sembilan,0,0,1
8/4/20,Pahang,0,0,0
8/4/20,Perak,0,0,0
8/4/20,Perlis,0,1,0
8/4/20,Pulau Pinang,0,0,0
8/4/20,Sabah,0,0,0
8/4/20,Sarawak,0,0,8
8/4/20,Selangor,0,0,4
8/4/20,Terengganu,0,0,0
8/4/20,W.P. Kuala Lumpur,0,0,0
8/4/20,W.P. Labuan,0,0,0
8/4/20,W.P. Putrajaya,0,0,0
8/5/20,Johor,0,1,1
8/5/20,Kedah,0,3,0
8/5/20,Kelantan,0,0,0
8/5/20,Melaka,0,0,0
8/5/20,Negeri Sembilan,0,0,1
8/5/20,Pahang,0,0,0
8/5/20,Perak,0,0,0
8/5/20,Perlis,0,0,0
8/5/20,Pulau Pinang,0,0,0
8/5/20,Sabah,0,2,2
8/5/20,Sarawak,0,0,12
8/5/20,Selangor,0,0,1
8/5/20,Terengganu,0,0,0
8/5/20,W.P. Kuala Lumpur,15,15,1
8/5/20,W.P. Labuan,0,0,0
8/5/20,W.P. Putrajaya,0,0,0
8/6/20,Johor,0,0,2
8/6/20,Kedah,0,6,0
8/6/20,Kelantan,0,0,0
8/6/20,Melaka,0,0,0
8/6/20,Negeri Sembilan,0,2,0
8/6/20,Pahang,0,0,0
8/6/20,Perak,0,0,1
8/6/20,Perlis,0,0,0
8/6/20,Pulau Pinang,0,0,0
8/6/20,Sabah,4,4,2
8/6/20,Sarawak,0,0,4
8/6/20,Selangor,0,0,1
8/6/20,Terengganu,0,0,0
8/6/20,W.P. Kuala Lumpur,1,2,1
8/6/20,W.P. Labuan,0,1,0
8/6/20,W.P. Putrajaya,0,0,0
8/7/20,Johor,0,1,4
8/7/20,Kedah,0,1,0
8/7/20,Kelantan,0,0,0
8/7/20,Melaka,0,0,0
8/7/20,Negeri Sembilan,0,0,0
8/7/20,Pahang,0,0,0
8/7/20,Perak,0,2,1
8/7/20,Perlis,0,10,0
8/7/20,Pulau Pinang,0,1,0
8/7/20,Sabah,4,4,3
8/7/20,Sarawak,1,1,5
8/7/20,Selangor,2,2,0
8/7/20,Terengganu,0,0,0
8/7/20,W.P. Kuala Lumpur,2,3,1
8/7/20,W.P. Labuan,0,0,1
8/7/20,W.P. Putrajaya,0,0,0
8/8/20,Johor,0,0,19
8/8/20,Kedah,0,0,0
8/8/20,Kelantan,0,0,0
8/8/20,Melaka,0,0,0
8/8/20,Negeri Sembilan,0,1,0
8/8/20,Pahang,0,0,0
8/8/20,Perak,0,0,0
8/8/20,Perlis,0,0,0
8/8/20,Pulau Pinang,0,0,0
8/8/20,Sabah,0,0,1
8/8/20,Sarawak,1,1,19
8/8/20,Selangor,1,1,2
8/8/20,Terengganu,0,0,0
8/8/20,W.P. Kuala Lumpur,3,3,6
8/8/20,W.P. Labuan,1,1,0
8/8/20,W.P. Putrajaya,0,0,0
8/9/20,Johor,0,0,2
8/9/20,Kedah,0,0,0
8/9/20,Kelantan,0,0,0
8/9/20,Melaka,0,0,0
8/9/20,Negeri Sembilan,0,0,0
8/9/20,Pahang,0,0,0
8/9/20,Perak,0,0,0
8/9/20,Perlis,0,0,0
8/9/20,Pulau Pinang,0,3,0
8/9/20,Sabah,0,0,3
8/9/20,Sarawak,1,1,0
8/9/20,Selangor,1,1,1
8/9/20,Terengganu,0,0,0
8/9/20,W.P. Kuala Lumpur,7,7,2
8/9/20,W.P. Labuan,0,0,1
8/9/20,W.P. Putrajaya,0,1,0
8/10/20,Johor,1,2,0
8/10/20,Kedah,0,0,0
8/10/20,Kelantan,0,0,0
8/10/20,Melaka,0,1,0
8/10/20,Negeri Sembilan,0,0,1
8/10/20,Pahang,0,0,0
8/10/20,Perak,0,3,0
8/10/20,Perlis,0,0,0
8/10/20,Pulau Pinang,0,0,0
8/10/20,Sabah,0,0,0
8/10/20,Sarawak,0,0,12
8/10/20,Selangor,3,4,1
8/10/20,Terengganu,0,0,0
8/10/20,W.P. Kuala Lumpur,1,1,5
8/10/20,W.P. Labuan,0,0,0
8/10/20,W.P. Putrajaya,0,0,0
8/11/20,Johor,1,1,0
8/11/20,Kedah,0,0,0
8/11/20,Kelantan,0,0,0
8/11/20,Melaka,0,0,0
8/11/20,Negeri Sembilan,0,0,0
8/11/20,Pahang,0,0,0
8/11/20,Perak,0,0,0
8/11/20,Perlis,0,0,0
8/11/20,Pulau Pinang,0,0,0
8/11/20,Sabah,0,1,3
8/11/20,Sarawak,0,0,1
8/11/20,Selangor,1,1,1
8/11/20,Terengganu,0,0,0
8/11/20,W.P. Kuala Lumpur,3,6,1
8/11/20,W.P. Labuan,0,0,0
8/11/20,W.P. Putrajaya,0,0,0
8/12/20,Johor,2,2,5
8/12/20,Kedah,0,2,0
8/12/20,Kelantan,0,0,0
8/12/20,Melaka,0,0,0
8/12/20,Negeri Sembilan,0,0,0
8/12/20,Pahang,0,0,0
8/12/20,Perak,0,0,0
8/12/20,Perlis,0,0,0
8/12/20,Pulau Pinang,0,0,0
8/12/20,Sabah,3,4,0
8/12/20,Sarawak,0,0,0
8/12/20,Selangor,0,0,1
8/12/20,Terengganu,0,0,0
8/12/20,W.P. Kuala Lumpur,3,3,2
8/12/20,W.P. Labuan,0,0,0
8/12/20,W.P. Putrajaya,0,0,0
8/13/20,Johor,0,0,1
8/13/20,Kedah,0,9,0
8/13/20,Kelantan,0,0,0
8/13/20,Melaka,0,0,0
8/13/20,Negeri Sembilan,0,0,0
8/13/20,Pahang,0,0,0
8/13/20,Perak,0,0,0
8/13/20,Perlis,0,0,0
8/13/20,Pulau Pinang,0,0,0
8/13/20,Sabah,0,0,0
8/13/20,Sarawak,0,0,0
8/13/20,Selangor,3,3,3
8/13/20,Terengganu,0,0,0
8/13/20,W.P. Kuala Lumpur,1,3,0
8/13/20,W.P. Labuan,0,0,0
8/13/20,W.P. Putrajaya,0,0,0
8/14/20,Johor,0,0,2
8/14/20,Kedah,0,12,0
8/14/20,Kelantan,0,0,0
8/14/20,Melaka,0,0,0
8/14/20,Negeri Sembilan,0,0,0
8/14/20,Pahang,0,0,0
8/14/20,Perak,0,0,3
